;id_event;disease;serotype;latitude;longitude;locality;country;region;observation_date;report_date;species;diagnosis_source;humans_affected;humans_deaths;diagnosis_status;disease_type;serotype_type;species_copy;bird_type;family;scientific_name
11246;236674;Influenza - Avian;H5N6 HPAI;55.1034;14.7286;Rønne ;Denmark;Europe;2018-03-24;2018-05-15;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;Wild;NA;Buteo buteo
11247;236675;Influenza - Avian;H5N6 HPAI;57.0587;10.0764;Vester Hassing ;Denmark;Europe;2018-03-24;2018-05-15;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;Wild;NA;Buteo buteo
11248;235141;Influenza - Avian;H5N6 HPAI;54.627;-6.2342;Antrim;U.K. of Great Britain and Northern Ireland;Europe;2018-03-23;2018-03-23;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;Wild;NA;Buteo buteo
11249;235218;Influenza - Avian;H5N6 HPAI;48.157452;17.615443;water reservoir Kralova;Slovakia;Europe;2018-03-23;2018-03-28;Wild,Black headed gull (Chroicocephalus ridibundus),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,Black headed gull (Chroicocephalus ridibundus),;Wild;NA;Chroicocephalus ridibundus
11250;235377;Influenza - Avian;H5N1 HPAI;27.44694444;83.41638889;Hardi Dali;India;Asia;2018-03-23;2018-04-06;Wild,Crow,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Crow,;Wild;NA;NA
11251;235848;Influenza - Avian;H5N8 HPAI;-31.665;18.5;HPAI_H5N8_2017_173;South Africa;Africa;2018-03-22;2018-04-17;Wild,Common Tern,Wild,Swift tern (Thalasseus bergii),;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild,Common Tern,Wild,Swift tern (Thalasseus bergii),;Wild;NA;Thalasseus bergii
11255;235827;Influenza - Avian;H5N1 HPAI;23.5672;89.1773;Jhenaidah Cadet College;Bangladesh;Asia;2018-03-21;2018-04-13;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11256;235111;Influenza - Avian;H5N6 HPAI;54.209858;9.963143;Pellworm/Süderoog;Germany;Europe;2018-03-20;2018-03-21;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N6;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11257;236697;Influenza - Avian;H5N8 HPAI;-34;18.5;HPAI_H5N8_2017_180;South Africa;Africa;2018-03-20;2018-05-14;Wild,Swift tern (Thalasseus bergii),;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild,Swift tern (Thalasseus bergii),;Wild;NA;Thalasseus bergii
11258;238529;Influenza - Avian;H5N2 HPAI;22.72427778;120.51390833;Jiuru Township, ;Taiwan (Province of China);Asia;2018-03-19;2018-07-26;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Chicken,;Domestic;NA;NA
11259;236133;Influenza - Avian;H5N6 HPAI;34.784302;135.400923;Itami city ;Japan;Asia;2018-03-18;2018-04-27;Wild,Large-billed Crow (Corvus macrorhynchos),;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11260;236696;Influenza - Avian;H5N8 HPAI;-34;18.4;HPAI_H5N8_2017_181;South Africa;Africa;2018-03-18;2018-05-14;Wild,Cape cormorant (Phalacrocorax capensis),;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild,Cape cormorant (Phalacrocorax capensis),;Wild;NA;Phalacrocorax capensis
11261;235015;Influenza - Avian;H5N6 HPAI;37.900044;127.008534; Bongam-ri, Eunhyeon-myeon, Yangju-si ;Republic of Korea;Asia;2018-03-16;2018-03-17;Domestic,Chicken,;National authorities;NA;NA;Confirmed;HPAI;H5N6;Domestic,Chicken,;Domestic;NA;NA
11262;235029;Influenza - Avian;H5N6 HPAI;36.923573;127.069273;Yeomjak-ri, Dunpo-myeon, Asan-si;Republic of Korea;Asia;2018-03-16;2018-03-17;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N6;Domestic,Chicken,;Domestic;NA;NA
11263;235155;Influenza - Avian;H5N6 HPAI;54.7381;11.5408;Maribo;Denmark;Europe;2018-03-16;2018-03-23;Wild,White tailed eagle (Haliaeetus albicilla),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,White tailed eagle (Haliaeetus albicilla),;Wild;NA;Haliaeetus albicilla
11264;235126;Influenza - Avian;H5N1 HPAI;26.833;89.1136;Kalapani;Bhutan;Asia;2018-03-16;2018-03-23;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11265;235018;Influenza - Avian;H5N6 HPAI;37.028834;126.982289;Pyeongtaek-si;Republic of Korea;Asia;2018-03-15;2018-03-17;Domestic,Chicken,;National authorities;NA;NA;Confirmed;HPAI;H5N6;Domestic,Chicken,;Domestic;NA;NA
11266;235208;Influenza - Avian;H5N1 HPAI;13.3;103.85;Prey Kroch Village, Krobey Real, Siem Reap;Cambodia;Asia;2018-03-15;2018-03-28;Domestic,Unspecified bird,;FAO Field Officer;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11267;235153;Influenza - Avian;H5N6 HPAI;57.0943;8.8397;Hjardemål;Denmark;Europe;2018-03-14;2018-03-23;Wild,White tailed eagle (Haliaeetus albicilla),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,White tailed eagle (Haliaeetus albicilla),;Wild;NA;Haliaeetus albicilla
11268;235138;Influenza - Avian;H5N6 HPAI;34.784302;135.400923;Itami city;Japan;Asia;2018-03-14;2018-03-23;Wild,Large-billed Crow (Corvus macrorhynchos),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11269;238528;Influenza - Avian;H5N2 HPAI;22.73070833;120.59001389;Yanpu Township;Taiwan (Province of China);Asia;2018-03-14;2018-07-26;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Chicken,;Domestic;NA;NA
11270;234997;Influenza - Avian;H5N6 HPAI;36.939687;127.726937; Bisan-ri, Soimyeon;Republic of Korea;Asia;2018-03-13;2018-03-16;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N6;Domestic,Duck,;Domestic;NA;NA
11271;234674;Influenza - Avian;H5N8 HPAI;45.580821;9.730178;Cologno al Serio;Italy;Europe;2018-03-12;2018-03-14;Domestic,Turkey,;National authorities;NA;NA;Confirmed;HPAI;H5N8;Domestic,Turkey,;Domestic;NA;NA
11272;234924;Influenza - Avian;H5N6 HPAI;52.5097;5.9339;Kamperveen ;Netherlands;Europe;2018-03-12;2018-03-14;Domestic,Duck,;EC;NA;NA;Confirmed;HPAI;H5N6;Domestic,Duck,;Domestic;NA;NA
11273;235120;Influenza - Avian;H5N2 HPAI;23.71694;120.24695;DongshiDistrict;Taiwan (Province of China);Asia;2018-03-12;2018-03-20;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Duck,;Domestic;NA;NA
11274;235121;Influenza - Avian;H5N2 HPAI;23.807542;120.270617;Mailiao Township;Taiwan (Province of China);Asia;2018-03-12;2018-03-20;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Duck,;Domestic;NA;NA
11275;235847;Influenza - Avian;H5N8 HPAI;-24.7;28.4;HPAI_H5N8_2017_175;South Africa;Africa;2018-03-12;2018-04-17;Captive,Anatidae (unidentified),;OIE;NA;NA;Confirmed;HPAI;H5N8;Captive,Anatidae (unidentified),;Captive;Anatidae;NA
11276;235836;Influenza - Avian;H5N8 HPAI;-27.3;26.4;HPAI_H5N8_2017_171;South Africa;Africa;2018-03-12;2018-04-17;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11277;236694;Influenza - Avian;H5N8 HPAI;-34;18.8;HPAI_H5N8_2017_182;South Africa;Africa;2018-03-12;2018-05-14;Wild,Common Tern (Sterna hirundo),;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild,Common Tern (Sterna hirundo),;Wild;NA;Sterna hirundo
11278;235137;Influenza - Avian;H5N6 HPAI;34.784302;135.400923;Itami city;Japan;Asia;2018-03-11;2018-03-23;Wild,Large-billed Crow (Corvus macrorhynchos),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11279;235214;Influenza - Avian;H5N8 HPAI;-25.6;27.7;HPAI_H5N8_2017_169;South Africa;Africa;2018-03-11;2018-03-27;Captive,Swan,;OIE;NA;NA;Confirmed;HPAI;H5N8;Captive,Swan,;Captive;NA;NA
11280;235152;Influenza - Avian;H5N6 HPAI;56.695;8.4676;Hurup;Denmark;Europe;2018-03-10;2018-03-23;Wild,White tailed eagle (Haliaeetus albicilla),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,White tailed eagle (Haliaeetus albicilla),;Wild;NA;Haliaeetus albicilla
11281;235846;Influenza - Avian;H5N8 HPAI;-34.1;22.1;HPAI_H5N8_2017_174;South Africa;Africa;2018-03-10;2018-04-17;Wild,Swift tern (Thalasseus bergii),;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild,Swift tern (Thalasseus bergii),;Wild;NA;Thalasseus bergii
11282;235845;Influenza - Avian;H5N8 HPAI;-34.4;19.2;HPAI_H5N8_2017_172;South Africa;Africa;2018-03-09;2018-04-17;Wild,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild,Unspecified bird,;Wild;NA;Unspecified bird
11283;234605;Influenza - Avian;H5N8 HPAI;45.558313;9.955491;Coccaglio ;Italy;Europe;2018-03-08;2018-03-09;Domestic,Chicken,;National authorities;NA;NA;Confirmed;HPAI;H5N8;Domestic,Chicken,;Domestic;NA;NA
11284;235136;Influenza - Avian;H5N6 HPAI;34.784302;135.400923;Itami city;Japan;Asia;2018-03-08;2018-03-23;Wild,Large-billed Crow (Corvus macrorhynchos),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11285;234629;Influenza - Avian;H5N8 HPAI;26.94865;44.867388;Al Zulfi;Saudi Arabia;Asia;2018-03-07;2018-03-08;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11286;235135;Influenza - Avian;H5N6 HPAI;34.784302;135.400923;Itami city;Japan;Asia;2018-03-07;2018-03-23;Wild,Large-billed Crow (Corvus macrorhynchos),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11287;236693;Influenza - Avian;H5N8 HPAI;-33;18;HPAI_H5N8_2017_184;South Africa;Africa;2018-03-07;2018-05-14;Wild,Swift tern (Thalasseus bergii),;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild,Swift tern (Thalasseus bergii),;Wild;NA;Thalasseus bergii
11289;234636;Influenza - Avian;H5N1 HPAI;27.02274;91.807151;Samdrupjongkhar;Bhutan;Asia;2018-03-06;2018-03-13;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11290;235008;Influenza - Avian;H5N6 HPAI;52.92;-8.42;Mountshannon;Ireland;Europe;2018-03-06;2018-03-16;Wild,White tailed eagle (Haliaeetus albicilla),;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,White tailed eagle (Haliaeetus albicilla),;Wild;NA;Haliaeetus albicilla
11291;235116;Influenza - Avian;H5N2 HPAI;22.57036111;120.50388889;ZhutianTownship;Taiwan (Province of China);Asia;2018-03-06;2018-03-20;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Duck,;Domestic;NA;NA
11292;235119;Influenza - Avian;H5N2 HPAI;22.5705;120.50388889;ZhutianTownship;Taiwan (Province of China);Asia;2018-03-06;2018-03-20;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Duck,;Domestic;NA;NA
11293;235134;Influenza - Avian;H5N6 HPAI;34.784302;135.400923;Itami city;Japan;Asia;2018-03-06;2018-03-23;Wild,Large-billed Crow (Corvus macrorhynchos),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11294;234619;Influenza - Avian;H5N8 HPAI;33.6897;44.4209;Alghalbi;Iraq;Asia;2018-03-05;2018-03-11;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11295;234947;Influenza - Avian;H5N2 HPAI;23.719452;120.248761;Dongshi Township;Taiwan (Province of China);Asia;2018-03-05;2018-03-12;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Duck,;Domestic;NA;NA
11296;234948;Influenza - Avian;H5N2 HPAI;22.45260278;120.58091667;Xinpi Township ;Taiwan (Province of China);Asia;2018-03-05;2018-03-12;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Duck,;Domestic;NA;NA
11297;235133;Influenza - Avian;H5N6 HPAI;34.784302;135.400923;Itami city;Japan;Asia;2018-03-05;2018-03-23;Wild,Large-billed Crow (Corvus macrorhynchos),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11298;234618;Influenza - Avian;H5N8 HPAI;33.58905;44.2705; AlTaji, Abosirwel ;Iraq;Asia;2018-03-04;2018-03-11;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11299;235132;Influenza - Avian;H5N6 HPAI;34.784302;135.400923;Itami city;Japan;Asia;2018-03-04;2018-03-23;Wild,Large-billed Crow (Corvus macrorhynchos),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11300;234520;Influenza - Avian;H5N6 HPAI;34.784302;135.400923;Itami city ;Japan;Asia;2018-03-03;2018-03-09;Wild,Large-billed Crow (Corvus macrorhynchos),;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11301;235115;Influenza - Avian;H5N2 HPAI;25.03067;121.48937;Wanhua District;Taiwan (Province of China);Asia;2018-03-03;2018-03-20;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Chicken,;Domestic;NA;NA
11302;235139;Influenza - Avian;H5N6 HPAI;34.788334;135.406895;Itamisi;Japan;Asia;2018-03-03;2018-03-23;Wild,Large-billed Crow (Corvus macrorhynchos),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11303;234519;Influenza - Avian;H5N6 HPAI;34.784302;135.400923; Itami city ;Japan;Asia;2018-03-02;2018-03-09;Wild,Large-billed Crow (Corvus macrorhynchos),;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11304;238527;Influenza - Avian;H5N2 HPAI;22.76502778;120.55811111;Yanpu Township;Taiwan (Province of China);Asia;2018-03-02;2018-07-26;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Chicken,;Domestic;NA;NA
11305;234518;Influenza - Avian;H5N6 HPAI;34.784302;135.400923; Itami city ;Japan;Asia;2018-03-01;2018-03-09;Wild,Large-billed Crow (Corvus macrorhynchos),;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
11306;234946;Influenza - Avian;H5N2 HPAI;23.7032;120.2637;Dongshi District,;Taiwan (Province of China);Asia;2018-03-01;2018-03-12;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Chicken,;Domestic;NA;NA
11307;234945;Influenza - Avian;H5N2 HPAI;23.793783;120.232018;Maliao Township;Taiwan (Province of China);Asia;2018-03-01;2018-03-12;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Chicken,;Domestic;NA;NA
11308;234395;Influenza - Avian;H5N6 HPAI;52.39052;0.822092;Suffolk;U.K. of Great Britain and Northern Ireland;Europe;2018-02-28;2018-03-01;Wild,Accipiter gentilis ,;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Accipiter gentilis ,;Wild;NA;Accipiter gentilis
11309;234398;Influenza - Avian;H5N6 HPAI;50.455447;-4.154519;Devon;U.K. of Great Britain and Northern Ireland;Europe;2018-02-28;2018-03-01;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;Wild;NA;Buteo buteo
11310;234396;Influenza - Avian;H5N6 HPAI;52.79987;-0.351658;Bourne;U.K. of Great Britain and Northern Ireland;Europe;2018-02-28;2018-03-01;Wild,Phasianidae (Phasianidae),Wild,Greylag goose,;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Phasianidae (Phasianidae),Wild,Greylag goose,;Wild;Phasianidae;Anser anser
11311;234393;Influenza - Avian;H5N6 HPAI;51.4183;-0.5137;Surrey;U.K. of Great Britain and Northern Ireland;Europe;2018-02-28;2018-03-01;Wild,Mute swan  (Cygnus olor),;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Mute swan  (Cygnus olor),;Wild;NA;Cygnus olor
11312;234394;Influenza - Avian;H5N6 HPAI;51.03617;-1.461562;Hampshire ;U.K. of Great Britain and Northern Ireland;Europe;2018-02-28;2018-03-01;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;Wild;NA;Buteo buteo
11313;234397;Influenza - Avian;H5N6 HPAI;51.408414;-3.248646;South Glamorgan;U.K. of Great Britain and Northern Ireland;Europe;2018-02-28;2018-03-01;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;Wild;NA;Buteo buteo
11314;234404;Influenza - Avian;H5N8 HPAI;43.7164;28.065;Dobrich;Bulgaria;Europe;2018-02-28;2018-03-05;Domestic,Chicken,;National authorities;NA;NA;Confirmed;HPAI;H5N8;Domestic,Chicken,;Domestic;NA;NA
11315;235142;Influenza - Avian;H5N6 HPAI;53.42;6.5;Westernieland;Netherlands;Europe;2018-02-28;2018-03-26;Wild,Peregrine falcon,;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Peregrine falcon,;Wild;NA;Peregrine falcon
11316;234458;Influenza - Avian;H5N2 HPAI;23.69;120.25;Donghi Township ;Taiwan (Province of China);Asia;2018-02-27;2018-02-27;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Chicken,;Domestic;NA;NA
11317;235114;Influenza - Avian;H5N2 HPAI;23.698974;120.234904;Dongshi District;Taiwan (Province of China);Asia;2018-02-27;2018-03-20;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Duck,;Domestic;NA;NA
11319;237455;Influenza - Avian;H5N1 HPAI;-3.843129;119.872016;BULO;Indonesia;Asia;2018-02-26;2018-06-25;Domestic,Chicken,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Chicken,;Domestic;NA;NA
11320;234430;Influenza - Avian;H5N8 HPAI;24.350368;47.63982;Al-Kharj;Saudi Arabia;Asia;2018-02-25;2018-02-28;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11321;235140;Influenza - Avian;H5N6 HPAI;51.58;4.01;Stavenisse;Netherlands;Europe;2018-02-25;2018-03-26;Wild,Buzzard,;OIE;NA;NA;Confirmed;HPAI;H5N6;Wild,Buzzard,;Wild;NA;NA
11322;234427;Influenza - Avian;H5N8 HPAI;24.204417;47.398985;Al-Kharj;Saudi Arabia;Asia;2018-02-24;2018-02-25;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11323;234330;Influenza - Avian;H5N6 HPAI;53.25;6.33;Oldekerk ;Netherlands;Europe;2018-02-24;2018-02-26;Domestic,Unspecified bird,;EC;NA;NA;Confirmed;HPAI;H5N6;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11324;234455;Influenza - Avian;H5N2 HPAI;23.607754;120.3255; Yuanchang Township ;Taiwan (Province of China);Asia;2018-02-24;2018-03-05;Domestic,Turkey,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Turkey,;Domestic;NA;NA
11327;234607;Influenza - Avian;H5N6 HPAI;53.06;-8.19;Terryglass;Ireland;Europe;2018-02-23;2018-03-08;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;National authorities;NA;NA;Confirmed;HPAI;H5N6;Wild,Eurasian buzzard (common buzzard) (Buteo buteo),;Wild;NA;Buteo buteo
11328;234412;Influenza - Avian;H5N6 HPAI;25.185;110.423;Lingchuan County ;China;Asia;2018-02-22;2018-03-05;Domestic,Duck,;National authorities;NA;NA;Confirmed;HPAI;H5N6;Domestic,Duck,;Domestic;NA;NA
11329;234612;Influenza - Avian;H7N3 HPAI;20.695363;-99.814412;Cadereyta de Montes ;Mexico;Americas;2018-02-22;2018-03-09;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H7N3;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11330;234943;Influenza - Avian;H5N2 HPAI;23.72866667;120.25413333;Dongshi Township;Taiwan (Province of China);Asia;2018-02-22;2018-03-12;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Duck,;Domestic;NA;NA
11331;234944;Influenza - Avian;H5N2 HPAI;23.723624;120.253081;Dongshi Township;Taiwan (Province of China);Asia;2018-02-22;2018-03-12;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic,Duck,;Domestic;NA;NA
11332;234414;Influenza - Avian;H5N8 HPAI;33.5779;44.2517;ALTAJI;Iraq;Asia;2018-02-21;2018-03-04;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11333;234670;Influenza - Avian;H5N8 HPAI;-34.416667;19.333333;HPAI_H5N8_2017_162;South Africa;Africa;2018-02-21;2018-03-09;Wild,Cape cormorant (Phalacrocorax capensis),;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild,Cape cormorant (Phalacrocorax capensis),;Wild;NA;Phalacrocorax capensis
11334;234671;Influenza - Avian;H5N8 HPAI;-34.8;20;HPAI_H5N8_2017_163;South Africa;Africa;2018-02-21;2018-03-09;Wild,Cape cormorant (Phalacrocorax capensis),;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild,Cape cormorant (Phalacrocorax capensis),;Wild;NA;Phalacrocorax capensis
11335;234669;Influenza - Avian;H5N8 HPAI;-33;18;HPAI_H5N8_2017_161;South Africa;Africa;2018-02-21;2018-03-09;Wild,Swift tern (Thalasseus bergii),;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild,Swift tern (Thalasseus bergii),;Wild;NA;Thalasseus bergii
11336;236232;Influenza - Avian;H5N8 HPAI;25.378835;46.178477;Thadiq;Saudi Arabia;Asia;2018-02-21;2018-04-29;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11337;234426;Influenza - Avian;H5N8 HPAI;24.503894;47.23225;Al-Kharj;Saudi Arabia;Asia;2018-02-20;2018-02-22;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11338;234356;Influenza - Avian;H5N6 HPAI;52.72;5.29;IJsselmeer;Netherlands;Europe;2018-02-20;2018-02-27;Wild,Greater scaup,;EC;NA;NA;Confirmed;HPAI;H5N6;Wild,Greater scaup,;Wild;NA;Greater scaup
11339;234449;Influenza - Avian;H5N8 HPAI;45.561533;9.752275;Martinengo;Italy;Europe;2018-02-20;2018-03-05;Domestic,Chicken,;National authorities;NA;NA;Confirmed;HPAI;H5N8;Domestic,Chicken,;Domestic;NA;NA
11340;234286;Influenza - Avian;H5N6 HPAI;20.9294;106.5778;Dai Ban commune;Viet Nam;Asia;2018-02-19;2018-02-23;Domestic,Chicken,Domestic,Duck,;National authorities;NA;NA;Confirmed;HPAI;H5N6;Domestic,Chicken,Domestic,Duck,;Domestic;NA;NA
11341;234413;Influenza - Avian;H5N8 HPAI;33.881;44.4488;Alkhalis ;Iraq;Asia;2018-02-19;2018-03-04;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11342;234411;Influenza - Avian;H7N9 HPAI;35.208904;108.99651;Wang Yi District;China;Asia;2018-02-17;2018-03-05;Domestic,Chicken,;National authorities;NA;NA;Confirmed;HPAI;H7N9;Domestic,Chicken,;Domestic;NA;NA
11343;234327;Influenza - Avian;H5N8 HPAI;24.302474;47.235735;Al-Kharj;Saudi Arabia;Asia;2018-02-16;2018-02-20;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11344;234668;Influenza - Avian;H5N8 HPAI;-34.3;19.1;HPAI_H5N8_2017_159;South Africa;Africa;2018-02-16;2018-03-09;Wild,Spotted eagle-owl (Bubo africanus),;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild,Spotted eagle-owl (Bubo africanus),;Wild;NA;Spotted eagle
11345;234322;Influenza - Avian;H5N8 HPAI;24.20083;47.219879;Al Kharj;Saudi Arabia;Asia;2018-02-15;2018-02-15;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
11346;233978;Influenza - Avian;H5N1 HPAI;11.61;104.88;SANGKAT KHMOUCH, KAHN SEN SOK, TRORPAING RAING THMEY VILLAGE;Cambodia;Asia;2018-02-15;2018-02-16;Domestic,Chicken,Domestic,Turkey,;FAO Field Officer;NA;NA;Confirmed;HPAI;H5N1;Domestic,Chicken,Domestic,Turkey,;Domestic;NA;NA
11347;234323;Influenza - Avian;H5N8 HPAI;24.38202;47.24197;Al Kharj;Saudi Arabia;Asia;2018-02-15;2018-02-17;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N8;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
