;id_event;disease;serotype;latitude;longitude;locality;country;region;observation_date;report_date;species;diagnosis_source;humans_affected;humans_deaths;diagnosis_status;disease_type;serotype_type;bird_type;family;scientific_name
15742;311585;Influenza - Avian;H5N1 HPAI;52.352;5.159;Almere;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15743;311591;Influenza - Avian;H5N1 HPAI;52.367;5.27;Almere;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15744;311597;Influenza - Avian;H5N1 HPAI;51.947;5.967;Westervoort;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Greylag Goose:Anser anser(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Anser anser
15745;311586;Influenza - Avian;H5N1 HPAI;51.979;5.752;Heelsum;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15746;311598;Influenza - Avian;H5N1 HPAI;51.715;5.173;Haartseeg;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Greylag Goose:Anser anser(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Anser anser
15747;311584;Influenza - Avian;H5N1 HPAI;52.458;5.104;Marken;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Common Kestrel:Falco tinnunculus(Falconidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Falconidae;Falco tinnunculus
15748;311592;Influenza - Avian;H5N1 HPAI;52.46;5.12;Marken;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),Wild,Great blue heron,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15749;311593;Influenza - Avian;H5N1 HPAI;52.619;4.77;Alkmaar;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Greylag Goose:Anser anser(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Anser anser
15750;311588;Influenza - Avian;H5N1 HPAI;52.269;4.9799;Abcoude;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15751;311580;Influenza - Avian;H5N1 HPAI;51.4809;4.0467;Yerseke;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15752;311595;Influenza - Avian;H5N1 HPAI;51.739;4.592;Strijen;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Buzzard,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;NA
15753;311594;Influenza - Avian;H5N1 HPAI;51.819;4.696;Dordrecht;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15754;311603;Influenza - Avian;H5N1 HPAI;51.983;4.13;Hoek van Holland;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Great Black-backed Gull (Larus marinus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;Larus marinus
15755;311746;Influenza - Avian;H5N1 HPAI;51.916667;4.5;Maasvlakte Rotterdam;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Buzzard,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;NA
15756;311596;Influenza - Avian;H5N1 HPAI;51.752;4.3653;Zuid Beijerland;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Peregrin falcon:Falco peregrinus(Falconidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Falconidae;Peregrin falcon
15757;311587;Influenza - Avian;H5N1 HPAI;52.0551;4.41;Zoetermeer;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Canada Goose:Branta canadensis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta canadensis
15758;311590;Influenza - Avian;H5N1 HPAI;52.01;4.45;Pijnacker;Netherlands;Europe;2022-01-14;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15759;311760;Influenza - Avian;H5N1 HPAI;53.24;7.98;Westerstede;Germany;Europe;2022-01-14;2022-01-18;Domestic,Turkey,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;NA;NA
15760;311777;Influenza - Avian;H5N1 HPAI;53.34;5.82;Fertwert;Netherlands;Europe;2022-01-14;2022-01-18;Wild,Curlew,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;NA
15761;311952;Influenza - Avian;H5N1 HPAI;51.644;13.016;Beilrode;Germany;Europe;2022-01-14;2022-01-24;Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15762;311870;Influenza - Avian;H5N1 HPAI;47.80783;18.992458;Kisoroszi;Hungary;Europe;2022-01-14;2022-01-24;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Cygnus olor
15763;311987;Influenza - Avian;H5N1 HPAI;51.11;17.76;Namys ów;Poland;Europe;2022-01-14;2022-01-25;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Cygnus olor
15764;311981;Influenza - Avian;H5N1 HPAI;40.9136;-4.7322;El Bohodón;Spain;Europe;2022-01-14;2022-01-25;Wild,Greylag Goose:Anser anser(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Anser anser
15765;312242;Influenza - Avian;H5N1 HPAI;34.8;126.5;Yangjang-ri;Republic of Korea;Asia;2022-01-14;2022-01-27;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Unspecified bird;Unspecified bird
15766;312392;Influenza - Avian;H5N1 HPAI;50.62;-3.4;Exmouth;U.K. of Great Britain and Northern Ireland;Europe;2022-01-14;2022-01-28;Wild,Herring Gull:Larus argentatus(Laridae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Laridae;Larus argentatus
15767;312396;Influenza - Avian;H5N1 HPAI;54.76;-2.69;Kirkoswald;U.K. of Great Britain and Northern Ireland;Europe;2022-01-14;2022-01-28;Wild,Buzzard,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;NA
15768;312734;Influenza - Avian;H5N1 HPAI;52.323485;10.386887;Wendeburg;Germany;Europe;2022-01-14;2022-02-03;Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15769;312966;Influenza - Avian;H5N1 HPAI;48.59;16.99;Senica nad Myjavou;Slovakia;Europe;2022-01-14;2022-02-09;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Cygnus olor
15770;313260;Influenza - Avian;H5N1 HPAI;54.153;10.448;Plön;Germany;Europe;2022-01-14;2022-02-10;Wild,Laridae (unidentified):Laridae (incognita)(Laridae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Laridae;NA
15771;313259;Influenza - Avian;H5N1 HPAI;54.431613;10.352485;Wisch;Germany;Europe;2022-01-14;2022-02-10;Wild,Laridae (unidentified):Laridae (incognita)(Laridae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Laridae;NA
15772;313252;Influenza - Avian;H5N1 HPAI;53.903;9.896;Bad Bramstedt;Germany;Europe;2022-01-14;2022-02-10;Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15773;314307;Influenza - Avian;H5N1 HPAI;40.9136;-4.7322;El Bohodón;Spain;Europe;2022-01-14;2022-02-22;Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15774;311571;Influenza - Avian;H5N1 HPAI;53.1;6.0915;Drachten;Netherlands;Europe;2022-01-13;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15775;311572;Influenza - Avian;H5N1 HPAI;53.16165;6.002;add;Netherlands;Europe;2022-01-13;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15776;311575;Influenza - Avian;H5N1 HPAI;53.1632;6;add;Netherlands;Europe;2022-01-13;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15777;311582;Influenza - Avian;H5N1 HPAI;52.31;5.617;Ermelo;Netherlands;Europe;2022-01-13;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15778;311573;Influenza - Avian;H5N1 HPAI;50.858;5.7;Maastricht;Netherlands;Europe;2022-01-13;2022-01-14;Wild,Mute Swan:Cygnus olor(Anatidae),Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Cygnus olor
15779;311583;Influenza - Avian;H5N1 HPAI;52.31;5.0426;Weesp;Netherlands;Europe;2022-01-13;2022-01-14;Wild,Lesser Black-backed Gull:Larus fuscus(Laridae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Laridae;Larus fuscus
15780;311581;Influenza - Avian;H5N1 HPAI;52.29;5.28;Huizen;Netherlands;Europe;2022-01-13;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15781;311756;Influenza - Avian;H5N1 HPAI;39.44223;-8.312721;Santa Margarida Da Coutada;Portugal;Europe;2022-01-13;2022-01-18;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Unspecified bird;Unspecified bird
15782;311773;Influenza - Avian;H5N1 HPAI;52.07;4.808;Nieuwerbrug;Netherlands;Europe;2022-01-13;2022-01-18;Wild,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Phasianidae;NA
15783;311757;Influenza - Avian;H5N1 HPAI;41.3071;-3.9355;Fuenterrebollo;Spain;Europe;2022-01-13;2022-01-18;Domestic,Turkey,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;NA;NA
15784;311817;Influenza - Avian;H5N1 HPAI;53.074949;14.301796;Schwedt/Oder;Germany;Europe;2022-01-13;2022-01-19;Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15785;311810;Influenza - Avian;H5N1 HPAI;52.680858;18.326849;Kruszwica;Poland;Europe;2022-01-13;2022-01-19;Wild,Greater White-fronted Goose (Anser albifrons),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;Anser albifrons
15786;312311;Influenza - Avian;H5N1 HPAI;-22.6;14.533333;Bird Island;Namibia;Africa;2022-01-13;2022-01-21;Wild,Cape cormorant (Phalacrocorax capensis),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;Phalacrocorax capensis
15787;311957;Influenza - Avian;H5N1 HPAI;53.409035;12.043735;Kreien;Germany;Europe;2022-01-13;2022-01-24;Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15788;311932;Influenza - Avian;H5N1 HPAI;51.00598;5.76562;Dilsen-Stokkem;Belgium;Europe;2022-01-13;2022-01-24;Wild,Canada Goose:Branta canadensis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta canadensis
15789;312306;Influenza - Avian;H5N1 HPAI;-22.67;14.533333;Swakopmund ;Namibia;Africa;2022-01-13;2022-01-24;Wild,Cape cormorant (Phalacrocorax capensis),;National authorities;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;Phalacrocorax capensis
15790;312070;Influenza - Avian;H5N1 HPAI;50.441;8.922;Hungen;Germany;Europe;2022-01-13;2022-01-26;Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15791;312235;Influenza - Avian;H5N1 HPAI;46.4435;15.7896;Starše;Slovenia;Europe;2022-01-13;2022-01-28;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Cygnus olor
15792;312408;Influenza - Avian;H5N1 HPAI;36.8091;126.9743;Gokgyo-ri;Republic of Korea;Asia;2022-01-13;2022-01-28;Wild,Mallard:Anas platyrhynchos(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Anas platyrhynchos
15793;312697;Influenza - Avian;H5N1 HPAI;41.3071;-3.9355;Fuenterrebollo;Spain;Europe;2022-01-13;2022-02-03;Domestic,Turkey,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;NA;NA
15794;312800;Influenza - Avian;H5N2 HPAI;23.863319;120.345549;Dacheng Township;Taiwan (Province of China);Asia;2022-01-13;2022-02-06;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N2;Domestic;Phasianidae;NA
15795;312933;Influenza - Avian;H5N1 HPAI;49.31215;13.885475;KLínovice;Czech Republic;Europe;2022-01-13;2022-02-08;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Unspecified bird;Unspecified bird
15796;313256;Influenza - Avian;H5N1 HPAI;53.867;10.261;Leezen;Germany;Europe;2022-01-13;2022-02-10;Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15797;313291;Influenza - Avian;H5N1 HPAI;54.47;9.513889;Hetlingen;Germany;Europe;2022-01-13;2022-02-10;Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15798;313207;Influenza - Avian;H5N1 HPAI;53.789;9.764;Barmstedt;Germany;Europe;2022-01-13;2022-02-10;Wild,Charadriidae (unidentified):Charadriidae (incognita)(Charadriidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Charadriidae;NA
15799;313298;Influenza - Avian;H5N1 HPAI;54.47;9.513889;Reußenköge;Germany;Europe;2022-01-13;2022-02-10;Wild,Charadriidae (unidentified):Charadriidae (incognita)(Charadriidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Charadriidae;NA
15800;313250;Influenza - Avian;H5N1 HPAI;53.803;10.113;Wakendorf II;Germany;Europe;2022-01-13;2022-02-10;Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15801;313294;Influenza - Avian;H5N1 HPAI;54.47;9.513889;Wedel;Germany;Europe;2022-01-13;2022-02-10;Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15802;313253;Influenza - Avian;H5N1 HPAI;54.47;9.513889;Brunsbüttel;Germany;Europe;2022-01-13;2022-02-10;Wild,Laridae (unidentified):Laridae (incognita)(Laridae),Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae),Wild,Charadriidae (unidentified):Charadriidae (incognita)(Charadriidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Laridae;NA
15803;313308;Influenza - Avian;H5N1 HPAI;32.84;-80.65;Colleton County;United States of America;Americas;2022-01-13;2022-02-14;Wild,American wigeon,Wild,Teal,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;American wigeon
15804;321899;Influenza - Avian;H5N1 HPAI;39.44223;-8.312721;Santa Margarida Da Coutada;Portugal;Europe;2022-01-13;2022-05-12;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Unspecified bird;Unspecified bird
15805;311576;Influenza - Avian;H5N1 HPAI;52.33;5.1;Muiderberg;Netherlands;Europe;2022-01-12;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15806;311797;Influenza - Avian;H5N1 HPAI;45.9033;15.2977;Škocjan;Slovenia;Europe;2022-01-12;2022-01-19;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Cygnus olor
15807;311788;Influenza - Avian;H5N1 HPAI;32.211;130.199;Nagashima-Town1;Japan;Asia;2022-01-12;2022-01-19;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Unspecified bird;Unspecified bird
15808;311858;Influenza - Avian;H5N1 HPAI;53.5;-1.1;Doncaster;U.K. of Great Britain and Northern Ireland;Europe;2022-01-12;2022-01-21;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Cygnus olor
15809;311954;Influenza - Avian;H5N1 HPAI;48.7499;11.229;Neuburg a.d. Donau;Germany;Europe;2022-01-12;2022-01-24;Wild,Heron,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;NA
15810;312113;Influenza - Avian;H5N1 HPAI;13.5503;2.0701;SONUCI Niamey (Commune of Niamey 1 , district of Niamey1 , region of Niamey);Niger;Africa;2022-01-12;2022-01-24;Domestic,Unspecified bird,;FAO ECTAD RAF;NA;NA;Confirmed;HPAI;H5N1;Domestic;Unspecified bird;Unspecified bird
15811;312130;Influenza - Avian;H5N1 HPAI;11.9361;8.4659;Kano Municipal, Kano, SHARADA PHASE III;Nigeria;Africa;2022-01-12;2022-01-24;Domestic,Chicken,;FAO ECTAD RAF;NA;NA;Confirmed;HPAI;H5N1;Domestic;Phasianidae;NA
15812;312129;Influenza - Avian;H5N1 HPAI;11.8971;8.4556;Kumbotso, Kano, Batakaye;Nigeria;Africa;2022-01-12;2022-01-24;Domestic,Chicken,;FAO ECTAD RAF;NA;NA;Confirmed;HPAI;H5N1;Domestic;Phasianidae;NA
15813;311983;Influenza - Avian;H5N1 HPAI;48.449;10.631;Welden;Germany;Europe;2022-01-12;2022-01-25;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Unspecified bird;Unspecified bird
15814;312114;Influenza - Avian;H5N1 HPAI;13.4592;2.196;Route Changa(Commune of Niamey 4,  district of Niamey 4, region of Niamey);Niger;Africa;2022-01-12;2022-01-25;Domestic,Chicken,;FAO ECTAD RAF;NA;NA;Confirmed;HPAI;H5N1;Domestic;Phasianidae;NA
15815;312078;Influenza - Avian;H5N1 HPAI;51.420889;17.683623;Ku nica K cka     ;Poland;Europe;2022-01-12;2022-01-27;Domestic,Goose,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;NA;NA
15816;312492;Influenza - Avian;H5N1 HPAI;12.0019;8.4209;UNGOGO;Nigeria;Africa;2022-01-12;2022-01-30;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Phasianidae;NA
15818;315539;Influenza - Avian;H5N1 HPAI;53.5;-1.1;Doncaster;U.K. of Great Britain and Northern Ireland;Europe;2022-01-12;2022-03-11;Wild,Black headed gull (Chroicocephalus ridibundus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;Chroicocephalus ridibundus
15819;316127;Influenza - Avian;H5N1 HPAI;44.68;-63.25;Eastern Nova Scotia;Canada;Americas;2022-01-12;2022-03-20;Wild,Great Black-backed Gull (Larus marinus),Wild,Herring Gull:Larus argentatus(Laridae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Laridae;Larus marinus
15820;321276;Influenza - Avian;H5N1 HPAI;44.68;-63.25;Eastern Nova Scotia;Canada;Americas;2022-01-12;2022-04-29;Wild,Great Black-backed Gull (Larus marinus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;Larus marinus
15821;342432;Influenza - Avian;H5N1 HPAI;44.68;-63.25;Eastern Nova Scotia;Canada;Americas;2022-01-12;2023-01-19;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Unspecified bird;Unspecified bird
15822;346869;Influenza - Avian;H5N1 HPAI;44.68;-63.25;Eastern Nova Scotia;Canada;Americas;2022-01-12;2023-02-24;Wild,Common Raven (Corvus corax),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;Corvus corax
15823;311602;Influenza - Avian;H5N1 HPAI;52.39;5.17;Almere;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15824;311599;Influenza - Avian;H5N1 HPAI;52.3526;5.18;Almere;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Gull,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;NA
15825;311607;Influenza - Avian;H5N1 HPAI;53.27;5.6;St.Jacobiparochie;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Owl,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;NA
15826;311608;Influenza - Avian;H5N1 HPAI;51.6883;4.46;Willemstad (NB);Netherlands;Europe;2022-01-11;2022-01-14;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Cygnus olor
15827;311601;Influenza - Avian;H5N1 HPAI;51.68;4.73;Hooge Zwaluwe;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Cygnus olor
15828;311604;Influenza - Avian;H5N1 HPAI;52.32;5.06;Muiden;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15829;311578;Influenza - Avian;H5N1 HPAI;52.38;5.01;Amsterdam;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15830;311610;Influenza - Avian;H5N1 HPAI;52.31;5.25;Huizen;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Gull,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;NA
15831;311577;Influenza - Avian;H5N1 HPAI;52.2356;5.1139;Kortenhoef;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Greater White-fronted Goose (Anser albifrons),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;Anser albifrons
15832;311579;Influenza - Avian;H5N1 HPAI;52.24;5.3;Eemnes;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Goose,Wild,Barnacle Goose:Branta leucopsis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta leucopsis
15833;311606;Influenza - Avian;H5N1 HPAI;52.01;5.46;Amerongen;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Brent Goose:Branta bernicla(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Branta bernicla
15834;311609;Influenza - Avian;H5N1 HPAI;52.05;4.31;Rijswijk;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Egyptian Goose (Alopochen aegyptiacus),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;Alopochen aegyptiacus
15835;311605;Influenza - Avian;H5N1 HPAI;51.92;4.38;Schiedam;Netherlands;Europe;2022-01-11;2022-01-14;Wild,Gull,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;NA;NA
15836;311372;Influenza - Avian;H5N1 HPAI;10.1902;9.7819;BAUCHI LIFE BIRD MARKET;Nigeria;Africa;2022-01-11;2022-01-16;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Phasianidae;NA
15837;311370;Influenza - Avian;H5N1 HPAI;8.9237;7.6797;SAMLAR FARMS UKE;Nigeria;Africa;2022-01-11;2022-01-16;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Phasianidae;NA
15838;311371;Influenza - Avian;H5N1 HPAI;10.1439;8.8006;ZAKARI FARMS, RUKUBA ROAD;Nigeria;Africa;2022-01-11;2022-01-16;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Phasianidae;NA
15839;311374;Influenza - Avian;H5N1 HPAI;9.6805;8.7232;SABON BARKI, BUKURU;Nigeria;Africa;2022-01-11;2022-01-16;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Phasianidae;NA
15840;311373;Influenza - Avian;H5N1 HPAI;9.9907;8.8837;NEPA ZARIA ROAD;Nigeria;Africa;2022-01-11;2022-01-16;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Phasianidae;NA
15841;311747;Influenza - Avian;H5N1 HPAI;54.33;-4.5;Sulby, Isle of Man;Isle of Man;Europe;2022-01-11;2022-01-17;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Unspecified bird;Unspecified bird
15842;311615;Influenza - Avian;H5N1 HPAI;46.689485;19.807463;Kiskunfélegyháza;Hungary;Europe;2022-01-11;2022-01-17;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Anatidae;NA
15843;311785;Influenza - Avian;H5N1 HPAI;43.788531;11.142187;Campi Bisenzio;Italy;Europe;2022-01-11;2022-01-18;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic;Unspecified bird;Unspecified bird
15844;311822;Influenza - Avian;H5N1 HPAI;53.523;9.946;Hamburg;Germany;Europe;2022-01-11;2022-01-19;Wild,Laridae (unidentified):Laridae (incognita)(Laridae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Laridae;NA
15845;311825;Influenza - Avian;H5N1 HPAI;50.7134;7.1442;Bonn;Germany;Europe;2022-01-11;2022-01-19;Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;NA
15846;311794;Influenza - Avian;H5N1 HPAI;46.4435;15.7896;Zlatoli je;Slovenia;Europe;2022-01-11;2022-01-19;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;Anatidae;Cygnus olor
